timestamp,original_url,status_in_list,wayback_url,fetch_status,saved_file,result
20020111220018,http://cafewoo.net:80/bbs/view.asp?bbsid=122807&ParentID=122807&boradid=6,200,https://web.archive.org/web/20020111220018/http://cafewoo.net:80/bbs/view.asp?bbsid=122807&ParentID=122807&boradid=6,200,downloaded_html/20020111220018_bbsid_122807_board_6_a49ec8c30c.html,saved
20030329002207,http://www.cafewoo.net:80/bbs/view.asp?bbsid=122864&ParentID=122864&boradid=13,200,https://web.archive.org/web/20030329002207/http://www.cafewoo.net:80/bbs/view.asp?bbsid=122864&ParentID=122864&boradid=13,200,downloaded_html/20030329002207_bbsid_122864_board_13_b99747f87a.html,saved
20030505185404,http://www.cafewoo.net:80/bbs/view.asp?bbsid=122971&ParentID=122971&boradid=9,200,https://web.archive.org/web/20030505185404/http://www.cafewoo.net:80/bbs/view.asp?bbsid=122971&ParentID=122971&boradid=9,200,downloaded_html/20030505185404_bbsid_122971_board_9_e697df9fe5.html,saved
20030120032426,http://cafewoo.net:80/bbs/view.asp?bbsid=123013&ParentID=123013&boradid=13,200,https://web.archive.org/web/20030120032426/http://cafewoo.net:80/bbs/view.asp?bbsid=123013&ParentID=123013&boradid=13,200,downloaded_html/20030120032426_bbsid_123013_board_13_3b9d7fd6fa.html,saved
20011121102635,http://cafewoo.net:80/bbs/view.asp?bbsid=123079&ParentID=123079&boradid=11,200,https://web.archive.org/web/20011121102635/http://cafewoo.net:80/bbs/view.asp?bbsid=123079&ParentID=123079&boradid=11,200,downloaded_html/20011121102635_bbsid_123079_board_11_b645da6fc0.html,saved
20030505185343,http://www.cafewoo.net:80/bbs/view.asp?bbsid=123303&ParentID=123303&boradid=1,200,https://web.archive.org/web/20030505185343/http://www.cafewoo.net:80/bbs/view.asp?bbsid=123303&ParentID=123303&boradid=1,200,downloaded_html/20030505185343_bbsid_123303_board_1_95a6008a10.html,saved
20031103014013,http://cafewoo.net:80/bbs/view.asp?bbsid=123343&ParentID=123343&boradid=13,200,https://web.archive.org/web/20031103014013/http://cafewoo.net:80/bbs/view.asp?bbsid=123343&ParentID=123343&boradid=13,200,downloaded_html/20031103014013_bbsid_123343_board_13_3d13258aa7.html,saved
20011121095904,http://cafewoo.net:80/bbs/view.asp?bbsid=123640&ParentID=123640&boradid=13,200,https://web.archive.org/web/20011121095904/http://cafewoo.net:80/bbs/view.asp?bbsid=123640&ParentID=123640&boradid=13,200,downloaded_html/20011121095904_bbsid_123640_board_13_b23dc845df.html,saved
20011121101757,http://cafewoo.net:80/bbs/view.asp?bbsid=123959&ParentID=123959&boradid=13,200,https://web.archive.org/web/20011121101757/http://cafewoo.net:80/bbs/view.asp?bbsid=123959&ParentID=123959&boradid=13,200,downloaded_html/20011121101757_bbsid_123959_board_13_aaea247ce2.html,saved
20011122033017,http://cafewoo.net:80/bbs/view.asp?bbsid=123972&ParentID=123972&boradid=13,200,https://web.archive.org/web/20011122033017/http://cafewoo.net:80/bbs/view.asp?bbsid=123972&ParentID=123972&boradid=13,200,downloaded_html/20011122033017_bbsid_123972_board_13_785f920de2.html,saved
